gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1453443299	StillImage	image/jpeg	https://static.inaturalist.org/photos/6334820/original.jpg?1487634219	https://inaturalist.nz/photos/6334820			2017-01-13T05:17:58Z	Mike Lusk		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mike Lusk
1453435135	StillImage	image/jpeg	https://static.inaturalist.org/photos/6310198/original.jpg?1487421626	https://www.inaturalist.org/photos/6310198			2016-06-15T10:39:00Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453431898	StillImage	image/jpeg	https://static.inaturalist.org/photos/6303364/original.jpg?1487336643	https://www.inaturalist.org/photos/6303364			2016-06-16T11:03:00Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453425555	StillImage	image/jpeg	https://static.inaturalist.org/photos/6282697/original.jpg?1487106123	https://www.inaturalist.org/photos/6282697			2016-09-08T19:01:00Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453424923	StillImage	image/jpeg	https://static.inaturalist.org/photos/6280514/original.jpg?1487089450	https://www.inaturalist.org/photos/6280514			2016-09-17T14:23:00Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453424296	StillImage	image/jpeg	https://static.inaturalist.org/photos/6278306/original.jpeg?1487047797	https://www.inaturalist.org/photos/6278306			2017-01-29T22:32:02Z	Brian Simison		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Brian Simison
1453395929	StillImage	image/jpeg	https://static.inaturalist.org/photos/6176391/original.jpg?1486024752	https://inaturalist.nz/photos/6176391			2017-01-31T03:03:26Z	himmelmoe		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	himmelmoe
1453386599	StillImage	image/jpeg	https://static.inaturalist.org/photos/6144349/original.jpeg?1485808053	https://www.inaturalist.org/photos/6144349			2017-01-28T21:30:01Z	M. Goff		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	M. Goff
1453386599	StillImage	image/jpeg	https://static.inaturalist.org/photos/6144359/original.jpeg?1485808050	https://www.inaturalist.org/photos/6144359			2017-01-28T21:30:01Z	M. Goff		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	M. Goff
1453386599	StillImage	image/jpeg	https://static.inaturalist.org/photos/6144362/original.jpeg?1485808048	https://www.inaturalist.org/photos/6144362			2017-01-28T21:30:01Z	M. Goff		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	M. Goff
1453381900	StillImage	image/jpeg	https://static.inaturalist.org/photos/6127511/original.jpg?1485469126	https://www.inaturalist.org/photos/6127511			2017-01-26T20:09:36Z	Susan J. Hewitt		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Susan J. Hewitt
1453381900	StillImage	image/jpeg	https://static.inaturalist.org/photos/6127514/original.jpg?1485469135	https://www.inaturalist.org/photos/6127514			2017-01-26T20:09:36Z	Susan J. Hewitt		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Susan J. Hewitt
1453351390	StillImage	image/jpeg	https://static.inaturalist.org/photos/6028297/original.jpg?1484422168	https://inaturalist.nz/photos/6028297			2017-01-13T05:17:58Z	Mike Lusk		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mike Lusk
1453346054	StillImage	image/jpeg	https://static.inaturalist.org/photos/6006743/original.jpeg?1484165280	https://www.inaturalist.org/photos/6006743			2017-01-04T22:47:54Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453343323	StillImage	image/jpeg	https://static.inaturalist.org/photos/6000119/original.jpg?1484077268	https://www.inaturalist.org/photos/6000119			2016-07-03T19:33:01Z	vailbass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	vailbass
